payment_id,booking_id,amount,payment_method,payment_status,transaction_date
177512,177512,4591,UPI,Success,2019-03-21
177516,177516,14781,PayPal,Success,2019-03-11
177519,177519,9211,PayPal,Success,2019-02-22
177520,177520,8855,UPI,Success,2019-05-21
177522,177522,5177,Credit Card,Success,2019-02-27
177524,177524,11134,Debit Card,Success,2019-02-26
177528,177528,10991,UPI,Success,2019-02-18
177548,177548,7480,Debit Card,Success,2019-02-27
177551,177551,3873,Debit Card,Success,2019-04-13
177555,177555,12940,PayPal,Success,2019-02-06
177559,177559,8372,Debit Card,Success,2019-02-27
177561,177561,8016,Credit Card,Success,2019-06-04
177563,177563,3419,Debit Card,Success,2019-05-30
177572,177572,5406,PayPal,Success,2019-01-23
177580,177580,11150,Debit Card,Success,2019-02-16
177581,177581,8098,Credit Card,Success,2019-01-14
177586,177586,10791,Credit Card,Success,2019-04-23
177589,177589,7229,PayPal,Success,2019-05-01
177593,177593,15129,PayPal,Success,2019-05-22
177595,177595,3625,UPI,Success,2019-06-02
177597,177597,7980,PayPal,Success,2019-01-27
177599,177599,10407,Credit Card,Success,2019-04-24
177600,177600,4030,Credit Card,Success,2019-02-03
177604,177604,5678,Debit Card,Success,2019-04-07
177606,177606,16079,Debit Card,Success,2019-02-15
177608,177608,6535,UPI,Success,2019-02-05
177613,177613,13941,Credit Card,Success,2019-01-26
177621,177621,11848,Debit Card,Success,2019-02-02
177622,177622,2647,PayPal,Success,2019-03-05
177624,177624,8040,UPI,Success,2019-03-11
177627,177627,7198,Debit Card,Success,2019-05-07
177629,177629,3841,PayPal,Success,2019-03-02
177630,177630,11087,PayPal,Success,2019-02-07
177632,177632,8456,UPI,Success,2019-06-01
177636,177636,18275,Debit Card,Success,2019-01-02
177640,177640,6245,PayPal,Success,2019-01-30
177641,177641,13502,Credit Card,Success,2019-02-08
177644,177644,14641,PayPal,Success,2019-02-19
177652,177652,4622,Debit Card,Success,2019-02-14
177653,177653,3943,UPI,Success,2019-01-24
177654,177654,3543,Credit Card,Success,2019-03-22
177656,177656,13576,PayPal,Success,2019-02-03
177659,177659,13044,UPI,Success,2019-01-21
177665,177665,5963,UPI,Success,2019-02-18
177666,177666,6961,Credit Card,Success,2019-02-03
177667,177667,10321,Credit Card,Success,2019-02-09
177669,177669,11934,PayPal,Success,2019-01-10
177673,177673,5457,Credit Card,Success,2019-05-12
177674,177674,3841,Debit Card,Success,2019-04-17
177681,177681,13817,UPI,Success,2019-02-26
177685,177685,10203,UPI,Success,2019-01-06
177689,177689,4878,PayPal,Success,2019-05-08
177696,177696,8040,Debit Card,Success,2019-01-28
177698,177698,11087,Credit Card,Success,2019-01-31
177699,177699,11200,Debit Card,Success,2019-03-03
177700,177700,10361,UPI,Success,2019-02-23
177703,177703,4145,PayPal,Success,2019-03-02
177706,177706,15339,UPI,Success,2019-04-22
177711,177711,14871,PayPal,Success,2019-02-02
177713,177713,8266,UPI,Success,2019-01-16
177714,177714,6582,Debit Card,Success,2019-04-13
177722,177722,11087,PayPal,Success,2019-02-03
177723,177723,4487,Debit Card,Success,2019-03-07
177724,177724,10262,UPI,Success,2019-03-07
177730,177730,15318,Debit Card,Success,2019-04-12
177731,177731,16079,UPI,Success,2019-01-23
177733,177733,7154,PayPal,Success,2019-01-11
177738,177738,4995,Credit Card,Success,2019-04-28
177741,177741,7832,Debit Card,Success,2019-03-10
177742,177742,2754,UPI,Success,2019-01-18
177743,177743,12557,Debit Card,Success,2019-01-26
177745,177745,7354,UPI,Success,2019-01-31
177750,177750,5277,UPI,Success,2019-03-05
177753,177753,4804,UPI,Success,2019-02-01
177754,177754,3597,Credit Card,Success,2019-03-06
177755,177755,6245,Debit Card,Success,2019-03-30
177758,177758,6818,Debit Card,Success,2019-02-27
177762,177762,8040,Credit Card,Success,2019-05-04
177765,177765,4775,Credit Card,Success,2019-02-04
177767,177767,9483,Credit Card,Success,2019-03-03
177768,177768,6069,Debit Card,Success,2019-03-21
177769,177769,3398,PayPal,Success,2019-01-06
177771,177771,4107,PayPal,Success,2019-02-22
177772,177772,12797,PayPal,Success,2019-04-17
177779,177779,3687,UPI,Success,2019-03-12
177781,177781,10262,Debit Card,Success,2019-04-29
177784,177784,5746,UPI,Success,2019-01-05
177788,177788,6297,Credit Card,Success,2019-01-28
177789,177789,13067,Credit Card,Success,2019-03-12
177796,177796,2227,UPI,Success,2019-01-07
177798,177798,14714,Credit Card,Success,2019-06-01
177799,177799,9314,Credit Card,Success,2019-03-30
177801,177801,8582,Credit Card,Success,2019-02-05
177807,177807,12373,PayPal,Success,2019-01-29
177810,177810,4409,PayPal,Success,2019-02-08
177812,177812,12537,Debit Card,Success,2019-02-13
177821,177821,10262,Credit Card,Success,2019-05-25
177822,177822,8177,UPI,Success,2019-02-21
177825,177825,10262,Credit Card,Success,2019-04-20
177828,177828,7153,Debit Card,Success,2019-04-10
177831,177831,10919,Credit Card,Success,2019-05-31
177832,177832,4995,PayPal,Success,2019-06-17
177834,177834,14053,Credit Card,Success,2019-03-15
177838,177838,10844,Credit Card,Success,2019-01-22
177840,177840,4226,UPI,Success,2019-02-23
177847,177847,6442,Debit Card,Success,2019-03-30
177848,177848,3100,PayPal,Success,2019-03-15
177849,177849,10262,PayPal,Success,2019-06-14
177851,177851,5769,Credit Card,Success,2019-03-12
177854,177854,9564,Credit Card,Success,2019-03-12
177860,177860,16263,Credit Card,Success,2019-05-26
177862,177862,14781,PayPal,Success,2019-04-24
177864,177864,13994,PayPal,Success,2019-05-17
177868,177868,7174,Debit Card,Success,2019-01-08
177870,177870,17471,UPI,Success,2019-02-15
177874,177874,6094,Credit Card,Success,2019-01-03
177877,177877,10844,PayPal,Success,2019-03-05
177879,177879,10262,Credit Card,Success,2019-05-07
177881,177881,11087,Credit Card,Success,2019-03-11
177883,177883,7452,UPI,Success,2019-05-01
177895,177895,18581,UPI,Success,2019-01-19
177897,177897,8216,Credit Card,Success,2019-04-21
177898,177898,3841,Credit Card,Success,2019-05-29
177901,177901,12074,UPI,Success,2019-01-23
177903,177903,11600,PayPal,Success,2019-01-27
177904,177904,6916,Credit Card,Success,2019-01-10
177912,177912,10368,Credit Card,Success,2019-04-30
177915,177915,6017,UPI,Success,2019-02-25
177920,177920,14571,PayPal,Success,2019-01-05
177921,177921,5277,Debit Card,Success,2019-03-05
177922,177922,13727,Debit Card,Success,2019-01-07
177934,177934,3419,Debit Card,Success,2019-01-13
177936,177936,5769,PayPal,Success,2019-01-27
177938,177938,13376,Credit Card,Success,2019-01-12
177942,177942,12284,Debit Card,Success,2019-03-13
177943,177943,9968,PayPal,Success,2019-04-28
177945,177945,4107,Credit Card,Success,2019-03-28
177947,177947,3971,PayPal,Success,2019-02-10
177949,177949,12121,Debit Card,Success,2019-01-25
177950,177950,3873,PayPal,Success,2019-01-24
177954,177954,6860,Credit Card,Success,2019-02-03
177970,177970,4544,UPI,Success,2019-03-04
177973,177973,12452,PayPal,Success,2019-01-18
177975,177975,3311,Credit Card,Success,2019-02-23
177981,177981,16372,PayPal,Success,2019-02-21
177982,177982,3898,PayPal,Success,2019-02-04
177984,177984,10152,PayPal,Success,2019-04-09
177988,177988,6245,UPI,Success,2019-04-21
177989,177989,4106,PayPal,Success,2019-04-03
177990,177990,6961,PayPal,Success,2019-03-04
177992,177992,14086,PayPal,Success,2019-01-20
177997,177997,12373,Debit Card,Success,2019-04-08
178003,178003,11507,PayPal,Success,2019-01-19
178004,178004,13033,PayPal,Success,2019-03-28
178008,178008,2437,Debit Card,Success,2019-02-25
178009,178009,6979,UPI,Success,2019-04-20
178010,178010,3873,PayPal,Success,2019-03-21
178015,178015,16736,PayPal,Success,2019-01-10
178016,178016,13376,Credit Card,Success,2019-04-08
178023,178023,19225,Debit Card,Success,2019-01-07
178025,178025,15603,Credit Card,Success,2019-03-05
178032,178032,2017,Debit Card,Success,2019-04-23
178033,178033,12032,Credit Card,Success,2019-01-29
178036,178036,1759,UPI,Success,2019-01-02
178042,178042,11087,Credit Card,Success,2019-01-28
178043,178043,11319,Credit Card,Success,2019-03-19
178045,178045,6853,PayPal,Success,2019-02-27
178046,178046,8907,PayPal,Success,2019-06-04
178047,178047,3543,Debit Card,Success,2019-04-15
178048,178048,10262,Debit Card,Success,2019-01-21
178051,178051,14781,Debit Card,Success,2019-03-20
178058,178058,17261,Debit Card,Success,2019-01-12
178067,178067,10368,Debit Card,Success,2019-04-17
178069,178069,10844,PayPal,Success,2019-05-08
178071,178071,7048,Credit Card,Success,2019-03-06
178072,178072,16289,UPI,Success,2019-01-05
178073,178073,22619,Debit Card,Success,2019-01-02
178075,178075,11432,Credit Card,Success,2019-05-31
178078,178078,9416,Debit Card,Success,2019-01-20
178080,178080,13912,Credit Card,Success,2019-01-22
178088,178088,13626,Credit Card,Success,2019-05-25
178091,178091,9646,UPI,Success,2019-03-11
178093,178093,4148,Credit Card,Success,2019-01-08
178100,178100,13227,Debit Card,Success,2019-02-04
178104,178104,9663,Debit Card,Success,2019-05-08
178105,178105,6117,PayPal,Success,2019-01-06
178112,178112,13797,PayPal,Success,2019-01-13
178116,178116,3419,Debit Card,Success,2019-02-28
178120,178120,3943,PayPal,Success,2019-01-24
178123,178123,3841,Credit Card,Success,2019-04-10
178124,178124,4319,Credit Card,Success,2019-01-15
178131,178131,4823,Credit Card,Success,2019-03-03
178135,178135,7084,PayPal,Success,2019-02-11
178138,178138,5224,Debit Card,Success,2019-03-02
178140,178140,7198,Credit Card,Success,2019-05-02
178147,178147,5054,Debit Card,Success,2019-02-21
178149,178149,13584,PayPal,Success,2019-01-03
178150,178150,6144,UPI,Success,2019-01-02
178160,178160,4804,PayPal,Success,2019-04-19
178161,178161,5192,Credit Card,Success,2019-01-21
178162,178162,3383,PayPal,Success,2019-05-26
178163,178163,8586,PayPal,Success,2019-03-22
178166,178166,12080,Credit Card,Success,2019-02-07
178169,178169,14714,PayPal,Success,2019-03-11
178174,178174,5684,Credit Card,Success,2019-02-20
178176,178176,4145,Debit Card,Success,2019-05-27
178181,178181,11265,Debit Card,Success,2019-01-19
178182,178182,14178,Debit Card,Success,2019-01-21
178183,178183,3210,Debit Card,Success,2019-02-23
178189,178189,15439,Credit Card,Success,2019-01-15
178193,178193,15078,Credit Card,Success,2019-01-26
178194,178194,4649,Debit Card,Success,2019-05-28
178199,178199,13727,Credit Card,Success,2019-02-26
178204,178204,11507,UPI,Success,2019-04-20
178207,178207,8366,UPI,Success,2019-03-07
178211,178211,16389,UPI,Success,2019-02-06
178214,178214,12371,PayPal,Success,2019-02-13
178223,178223,7591,UPI,Success,2019-01-18
178225,178225,10441,PayPal,Success,2019-03-02
178231,178231,11841,Debit Card,Success,2019-03-27
178232,178232,5224,UPI,Success,2019-02-14
178233,178233,8066,Debit Card,Success,2019-02-05
178237,178237,10844,Credit Card,Success,2019-06-04
178239,178239,3597,PayPal,Success,2019-02-14
178240,178240,7682,Credit Card,Success,2019-01-09
178242,178242,13014,UPI,Success,2019-01-06
178245,178245,9646,Debit Card,Success,2019-03-10
178246,178246,6121,PayPal,Success,2019-04-15
178253,178253,6794,PayPal,Success,2019-05-16
178257,178257,3943,UPI,Success,2019-01-22
178258,178258,12373,PayPal,Success,2019-02-05
178267,178267,3342,PayPal,Success,2019-03-09
178269,178269,10844,Credit Card,Success,2019-03-18
178270,178270,7931,Credit Card,Success,2019-02-21
178271,178271,11664,PayPal,Success,2019-01-27
178272,178272,13587,Debit Card,Success,2019-04-09
178287,178287,6991,UPI,Success,2019-05-02
178289,178289,6565,Credit Card,Success,2019-02-13
178292,178292,6961,Credit Card,Success,2019-05-07
178293,178293,7711,Credit Card,Success,2019-03-16
178294,178294,9663,PayPal,Success,2019-03-04
178298,178298,13292,UPI,Success,2019-05-23
178300,178300,4784,Debit Card,Success,2019-01-24
178301,178301,3597,PayPal,Success,2019-02-18
178302,178302,13882,Debit Card,Success,2019-02-15
178305,178305,12384,UPI,Success,2019-04-19
178309,178309,9663,PayPal,Success,2019-04-21
178311,178311,3807,PayPal,Success,2019-02-23
178315,178315,14231,Debit Card,Success,2019-03-17
178318,178318,8372,Debit Card,Success,2019-05-29
178321,178321,2228,Debit Card,Success,2019-03-03
178322,178322,12961,Credit Card,Success,2019-02-23
178324,178324,5073,PayPal,Success,2019-01-19
178327,178327,15129,Credit Card,Success,2019-05-17
178333,178333,10262,Credit Card,Success,2019-03-25
178341,178341,8610,PayPal,Success,2019-06-11
178346,178346,6015,Debit Card,Success,2019-01-22
178351,178351,11543,Credit Card,Success,2019-03-31
178352,178352,5048,Credit Card,Success,2019-04-01
178355,178355,9779,Debit Card,Success,2019-01-23
178356,178356,8066,UPI,Success,2019-02-11
178357,178357,15603,PayPal,Success,2019-01-23
178360,178360,5608,UPI,Success,2019-04-20
178364,178364,6755,UPI,Success,2019-01-05
178365,178365,2754,Debit Card,Success,2019-03-03
178372,178372,6121,UPI,Success,2019-02-15
178373,178373,9424,PayPal,Success,2019-01-04
178375,178375,8586,Credit Card,Success,2019-01-07
178376,178376,14781,Debit Card,Success,2019-01-19
178378,178378,4823,UPI,Success,2019-02-03
178379,178379,4823,Debit Card,Success,2019-02-06
178383,178383,10082,UPI,Success,2019-01-09
178386,178386,13014,PayPal,Success,2019-02-25
178388,178388,7886,Credit Card,Success,2019-04-16
178390,178390,4282,Debit Card,Success,2019-02-02
178392,178392,15237,UPI,Success,2019-01-30
178394,178394,4647,Debit Card,Success,2019-01-11
178395,178395,3841,Debit Card,Success,2019-04-11
178397,178397,14388,UPI,Success,2019-05-02
178399,178399,8586,Debit Card,Success,2019-01-24
178401,178401,12009,PayPal,Success,2019-05-20
178406,178406,11647,PayPal,Success,2019-02-14
178410,178410,4729,UPI,Success,2019-01-26
178411,178411,3384,Debit Card,Success,2019-02-07
178414,178414,13584,UPI,Success,2019-03-19
178419,178419,12192,UPI,Success,2019-03-27
178421,178421,9400,Debit Card,Success,2019-01-24
178426,178426,11087,Credit Card,Success,2019-03-02
178428,178428,13387,PayPal,Success,2019-03-01
178436,178436,17234,Credit Card,Success,2019-01-07
178437,178437,7229,PayPal,Success,2019-02-08
178446,178446,14231,PayPal,Success,2019-02-20
178448,178448,2385,UPI,Success,2019-02-02
178449,178449,4729,PayPal,Success,2019-01-15
178452,178452,14714,Debit Card,Success,2019-04-17
178455,178455,9416,UPI,Success,2019-02-27
178457,178457,5755,Credit Card,Success,2019-02-22
178458,178458,14871,PayPal,Success,2019-01-07
178461,178461,3311,Debit Card,Success,2019-02-20
178465,178465,3876,UPI,Success,2019-03-05
178467,178467,6818,Credit Card,Success,2019-01-10
178472,178472,6704,Debit Card,Success,2019-03-21
178475,178475,13801,PayPal,Success,2019-02-28
178478,178478,13555,PayPal,Success,2019-01-31
178480,178480,14219,PayPal,Success,2019-03-04
178483,178483,13044,Debit Card,Success,2019-05-26
178484,178484,7155,Debit Card,Success,2019-03-25
178491,178491,5515,PayPal,Success,2019-01-22
178494,178494,5911,PayPal,Success,2019-02-01
178496,178496,6094,Credit Card,Success,2019-02-08
178497,178497,10975,UPI,Success,2019-02-28
178503,178503,14053,PayPal,Success,2019-01-04
178504,178504,7398,PayPal,Success,2019-01-27
178505,178505,13748,UPI,Success,2019-02-17
178507,178507,9345,Credit Card,Success,2019-03-24
178510,178510,8879,Debit Card,Success,2019-03-08
178515,178515,8291,UPI,Success,2019-01-04
178517,178517,14151,PayPal,Success,2019-04-25
178518,178518,12692,Debit Card,Success,2019-01-17
178519,178519,5073,Credit Card,Success,2019-02-28
178520,178520,8907,PayPal,Success,2019-03-18
178521,178521,5457,UPI,Success,2019-04-27
178524,178524,2227,PayPal,Success,2019-02-06
178527,178527,7932,UPI,Success,2019-02-22
178528,178528,11966,PayPal,Success,2019-02-07
178530,178530,2754,Debit Card,Success,2019-01-30
178532,178532,10909,PayPal,Success,2019-02-21
178535,178535,6673,Credit Card,Success,2019-02-25
178537,178537,4823,PayPal,Success,2019-03-08
178540,178540,13817,UPI,Success,2019-02-07
178543,178543,15135,Debit Card,Success,2019-02-15
178555,178555,8372,PayPal,Success,2019-05-04
178556,178556,6513,PayPal,Success,2019-04-03
178558,178558,6528,UPI,Success,2019-02-09
178559,178559,12524,Credit Card,Success,2019-04-23
178562,178562,15554,Credit Card,Success,2019-01-08
178566,178566,7229,Debit Card,Success,2019-01-01
178568,178568,5780,Credit Card,Success,2019-03-13
178572,178572,13376,PayPal,Success,2019-04-28
178573,178573,3858,Debit Card,Success,2019-01-21
178575,178575,15554,Credit Card,Success,2019-02-13
178581,178581,3841,PayPal,Success,2019-02-02
178582,178582,6885,PayPal,Success,2019-02-08
178583,178583,13587,Credit Card,Success,2019-02-01
178587,178587,10336,UPI,Success,2019-04-18
178593,178593,4864,PayPal,Success,2019-01-23
178597,178597,7832,PayPal,Success,2019-01-18
178600,178600,12819,UPI,Success,2019-04-05
178604,178604,5797,PayPal,Success,2019-05-25
178608,178608,5947,UPI,Success,2019-02-08
178609,178609,13376,UPI,Success,2019-05-07
178615,178615,5755,Credit Card,Success,2019-03-03
178616,178616,4804,Credit Card,Success,2019-06-08
178617,178617,7408,Debit Card,Success,2019-01-23
178618,178618,6600,Credit Card,Success,2019-05-04
178626,178626,2227,Credit Card,Success,2019-03-13
178629,178629,4777,Debit Card,Success,2019-02-07
178631,178631,15129,UPI,Success,2019-02-03
178633,178633,12384,UPI,Success,2019-03-29
178636,178636,11249,Credit Card,Success,2019-03-03
178637,178637,2017,Credit Card,Success,2019-02-11
178645,178645,11474,Credit Card,Success,2019-02-05
178646,178646,8586,Debit Card,Success,2019-05-17
178650,178650,6300,Debit Card,Success,2019-02-09
178651,178651,4466,Credit Card,Success,2019-03-23
178653,178653,14151,PayPal,Success,2019-04-17
178654,178654,11507,PayPal,Success,2019-04-14
178655,178655,3175,PayPal,Success,2019-04-25
178659,178659,5613,UPI,Success,2019-02-08
178661,178661,9345,PayPal,Success,2019-02-21
178664,178664,1965,PayPal,Success,2019-04-09
178665,178665,14924,PayPal,Success,2019-04-03
178668,178668,8479,PayPal,Success,2019-03-18
178670,178670,7064,Credit Card,Success,2019-03-25
178673,178673,2227,Debit Card,Success,2019-06-05
178675,178675,6216,Debit Card,Success,2019-01-02
178685,178685,8016,PayPal,Success,2019-05-09
178686,178686,3597,UPI,Success,2019-06-04
178689,178689,5320,UPI,Success,2019-01-24
178692,178692,11972,PayPal,Success,2019-03-02
178693,178693,8907,Credit Card,Success,2019-04-25
178694,178694,13941,Credit Card,Success,2019-01-18
