booking_id,passenger_id,flight_id,booking_date,payment_status
244885,164707,7194,2019-03-26,Completed
244886,221862,6450,2019-03-17,Pending
244887,360481,7262,2019-02-22,Completed
244888,300228,1385,2019-04-09,Cancelled
244889,73893,578,2019-02-09,Pending
244890,152128,7248,2019-04-20,Completed
244891,162007,10020,2019-04-26,Cancelled
244892,155825,8290,2019-02-20,Pending
244893,253640,9078,2019-03-16,Cancelled
244894,149037,10532,2019-01-09,Pending
244895,41548,9076,2019-03-26,Pending
244896,71573,10135,2019-02-20,Cancelled
244897,180002,1627,2019-04-02,Cancelled
244898,7092,4312,2019-04-14,Completed
244899,121915,1118,2019-02-12,Pending
244900,319562,9920,2019-05-09,Completed
244901,352828,9193,2019-05-12,Pending
244902,213788,5860,2019-02-19,Cancelled
244903,233320,9120,2019-06-14,Pending
244904,76144,1707,2019-01-04,Cancelled
244905,7595,10103,2019-01-09,Completed
244906,171862,6800,2019-02-17,Pending
244907,187992,7345,2019-02-12,Cancelled
244908,251216,2251,2019-03-04,Cancelled
244909,299954,1115,2019-04-24,Cancelled
244910,94608,9315,2019-02-23,Pending
244911,124765,1889,2019-02-14,Cancelled
244912,381689,620,2019-02-21,Pending
244913,384196,6895,2019-01-06,Cancelled
244914,224075,7468,2019-01-07,Completed
244915,223651,5385,2019-01-16,Cancelled
244916,207807,1853,2019-04-17,Completed
244917,50782,6653,2019-05-20,Pending
244918,109482,5593,2019-01-28,Completed
244919,247630,5316,2019-01-06,Pending
244920,39864,8555,2019-03-07,Completed
244921,273216,10435,2019-03-18,Pending
244922,188759,2409,2019-03-17,Cancelled
244923,244261,3078,2019-03-09,Cancelled
244924,6478,4285,2019-01-21,Completed
244925,104476,5561,2019-05-28,Completed
244926,233885,1211,2019-05-19,Cancelled
244927,179168,7872,2019-01-15,Pending
244928,266961,182,2019-01-19,Pending
244929,318638,6198,2019-05-26,Cancelled
244930,337140,5481,2019-01-05,Cancelled
244931,228476,138,2019-01-11,Cancelled
244932,37773,7728,2019-04-09,Cancelled
244933,110178,6817,2019-01-31,Completed
244934,312382,2531,2019-04-15,Completed
244935,114534,5148,2019-01-31,Cancelled
244936,186617,93,2019-02-14,Pending
244937,233478,7027,2019-01-25,Pending
244938,350108,8039,2019-01-01,Completed
244939,390753,9799,2019-02-27,Completed
244940,239407,3854,2019-01-12,Completed
244941,146111,9138,2019-01-16,Cancelled
244942,29013,8880,2019-01-02,Pending
244943,344506,6330,2019-03-22,Pending
244944,354366,2540,2019-03-10,Pending
244945,363000,4687,2019-03-30,Completed
244946,60669,9217,2019-03-10,Pending
244947,312526,1289,2019-01-13,Cancelled
244948,217434,2933,2019-02-11,Cancelled
244949,253013,3204,2019-02-05,Cancelled
244950,312046,1722,2019-01-16,Completed
244951,341342,3148,2019-05-01,Pending
244952,302789,9416,2019-03-08,Pending
244953,390855,10475,2019-03-18,Pending
244954,272692,725,2019-01-23,Cancelled
244955,131982,1299,2019-01-22,Cancelled
244956,340033,3816,2019-02-28,Pending
244957,326892,10627,2019-03-14,Cancelled
244958,90474,8604,2019-02-07,Cancelled
244959,144966,9858,2019-02-05,Cancelled
244960,245098,4765,2019-01-12,Completed
244961,177075,4351,2019-02-16,Completed
244962,303626,1550,2019-03-06,Completed
244963,143358,6044,2019-01-03,Pending
244964,390250,4608,2019-03-13,Completed
244965,225676,8431,2019-01-13,Pending
244966,134271,4493,2019-03-10,Completed
244967,67636,3564,2019-03-18,Pending
244968,102395,1739,2019-02-04,Completed
244969,95869,3710,2019-02-25,Completed
244970,256257,6435,2019-03-05,Cancelled
244971,364173,9402,2019-04-06,Completed
244972,33396,7945,2019-05-28,Cancelled
244973,174218,1862,2019-04-13,Completed
244974,172560,9541,2019-02-24,Completed
244975,325548,10615,2019-02-03,Pending
244976,329474,2476,2019-01-23,Completed
244977,115698,5267,2019-03-27,Completed
244978,81026,9565,2019-01-05,Pending
244979,249118,8123,2019-01-19,Pending
244980,163746,772,2019-04-24,Completed
244981,11603,8794,2019-02-26,Completed
244982,291921,4487,2019-03-18,Completed
244983,282570,9567,2019-03-29,Completed
244984,50168,2936,2019-02-22,Completed
244985,117215,3311,2019-02-11,Cancelled
244986,132261,5109,2019-03-26,Cancelled
244987,358980,1315,2019-01-21,Completed
244988,168627,5797,2019-01-04,Pending
244989,212830,2648,2019-05-06,Pending
244990,105386,8433,2019-02-18,Pending
244991,244349,9017,2019-01-24,Pending
244992,80918,7425,2019-05-30,Cancelled
244993,296915,1467,2019-01-19,Completed
244994,162353,5216,2019-06-12,Pending
244995,250004,1172,2019-05-06,Cancelled
244996,77648,4733,2019-04-07,Cancelled
244997,223755,1105,2019-03-09,Pending
244998,387359,3297,2019-05-22,Cancelled
244999,319212,5673,2019-01-02,Cancelled
245000,126527,6312,2019-02-26,Cancelled
245001,183301,6799,2019-02-16,Cancelled
245002,172018,7893,2019-06-03,Cancelled
245003,252046,3192,2019-03-05,Pending
245004,325432,2237,2019-02-23,Pending
245005,93550,3098,2019-02-15,Completed
245006,224545,1301,2019-04-09,Cancelled
245007,16376,9092,2019-05-04,Pending
245008,166328,7933,2019-01-07,Completed
245009,123336,6923,2019-01-05,Cancelled
245010,225614,2433,2019-03-31,Pending
245011,112256,3945,2019-01-23,Cancelled
245012,177039,565,2019-01-02,Completed
245013,231949,453,2019-01-19,Completed
245014,157003,593,2019-01-09,Cancelled
245015,187928,6225,2019-02-12,Cancelled
245016,26009,2544,2019-01-27,Pending
245017,276973,10381,2019-02-28,Completed
245018,172171,8673,2019-01-16,Pending
245019,168294,1177,2019-01-31,Cancelled
245020,50205,5575,2019-05-07,Pending
245021,320356,6301,2019-02-19,Cancelled
245022,366029,989,2019-05-21,Cancelled
245023,60734,4527,2019-03-21,Cancelled
245024,41803,5482,2019-04-14,Completed
245025,244393,2364,2019-05-02,Completed
245026,344542,3931,2019-02-01,Completed
245027,8671,3893,2019-05-22,Completed
245028,342184,1022,2019-02-11,Completed
245029,211508,9139,2019-03-15,Pending
245030,359961,3539,2019-04-29,Completed
245031,89068,2545,2019-03-02,Pending
245032,308471,10037,2019-03-15,Completed
245033,206788,7004,2019-02-06,Pending
245034,68132,388,2019-03-24,Pending
245035,90445,5237,2019-01-29,Cancelled
245036,261101,9966,2019-06-14,Pending
245037,115970,8730,2019-01-01,Pending
245038,223617,2586,2019-01-31,Completed
245039,360989,8071,2019-02-08,Cancelled
245040,254077,223,2019-01-06,Cancelled
245041,27421,7030,2019-03-26,Pending
245042,370278,8415,2019-01-17,Cancelled
245043,103115,6306,2019-01-18,Pending
245044,86649,10247,2019-04-12,Completed
245045,319989,9294,2019-01-05,Pending
245046,59691,1927,2019-05-31,Pending
245047,176696,2984,2019-01-01,Completed
245048,360290,3320,2019-03-28,Cancelled
245049,207028,7757,2019-02-07,Completed
245050,337086,10272,2019-03-08,Pending
245051,167415,7820,2019-01-30,Pending
245052,116362,3365,2019-05-06,Cancelled
245053,201515,5711,2019-02-22,Pending
245054,276575,4180,2019-03-21,Pending
245055,93800,9340,2019-01-05,Completed
245056,19796,9396,2019-03-14,Cancelled
245057,223958,28,2019-02-20,Completed
245058,69568,5381,2019-04-01,Cancelled
245059,174879,1387,2019-03-28,Pending
245060,62008,2753,2019-01-26,Cancelled
245061,61003,5008,2019-05-14,Completed
245062,212290,7087,2019-04-27,Cancelled
245063,124943,1669,2019-01-27,Pending
245064,74897,8020,2019-01-31,Completed
245065,192237,7042,2019-04-19,Cancelled
245066,346722,9488,2019-01-06,Pending
245067,106415,8599,2019-02-06,Cancelled
245068,323699,3156,2019-01-04,Cancelled
245069,41082,6825,2019-03-14,Pending
245070,147194,7068,2019-02-25,Pending
245071,83,4030,2019-05-05,Cancelled
245072,137567,7030,2019-01-27,Pending
245073,374706,4086,2019-03-09,Completed
245074,148656,1184,2019-02-08,Cancelled
245075,14536,9976,2019-03-01,Pending
245076,45078,10181,2019-01-26,Cancelled
245077,286563,10526,2019-03-31,Completed
245078,325093,2289,2019-02-12,Cancelled
245079,147132,527,2019-03-01,Completed
245080,205299,26,2019-05-28,Completed
245081,291330,4683,2019-02-21,Pending
245082,132783,8860,2019-01-26,Pending
245083,215935,1273,2019-03-26,Pending
245084,228531,7034,2019-01-15,Pending
245085,23840,6539,2019-04-28,Cancelled
245086,136965,10329,2019-01-29,Completed
245087,304714,10525,2019-01-02,Pending
245088,194941,6419,2019-03-17,Completed
245089,70180,8546,2019-05-08,Cancelled
245090,266855,6166,2019-01-27,Cancelled
245091,30661,2595,2019-01-18,Cancelled
245092,103021,10543,2019-01-25,Cancelled
245093,335689,7945,2019-04-21,Completed
245094,148505,5903,2019-01-23,Pending
245095,284814,8361,2019-03-01,Completed
245096,365243,4778,2019-04-23,Completed
245097,355976,2482,2019-02-12,Completed
245098,134094,9893,2019-05-04,Pending
245099,331787,5712,2019-03-05,Cancelled
245100,35328,3092,2019-02-25,Cancelled
245101,192790,3999,2019-02-14,Completed
245102,63382,1219,2019-02-18,Pending
245103,352158,1589,2019-02-23,Completed
245104,378397,7552,2019-01-16,Cancelled
245105,12023,668,2019-01-07,Cancelled
245106,110326,1172,2019-02-25,Pending
245107,389283,9256,2019-05-26,Pending
245108,156246,9562,2019-03-16,Cancelled
245109,231374,7307,2019-01-24,Cancelled
245110,206576,1166,2019-03-10,Cancelled
245111,253453,1415,2019-04-08,Cancelled
245112,87778,8801,2019-02-08,Completed
245113,349345,10445,2019-02-18,Pending
245114,287806,5932,2019-01-25,Completed
245115,249899,10041,2019-01-15,Pending
245116,304081,758,2019-03-14,Cancelled
245117,380333,5179,2019-01-06,Pending
245118,346620,7688,2019-04-12,Pending
245119,123483,2132,2019-03-31,Completed
245120,8276,4398,2019-02-15,Completed
245121,396656,3512,2019-01-27,Cancelled
245122,309482,1684,2019-04-25,Completed
245123,90633,1985,2019-01-15,Cancelled
245124,91191,4452,2019-01-02,Cancelled
245125,328909,7186,2019-03-24,Cancelled
245126,277312,9087,2019-01-21,Completed
245127,397866,3742,2019-04-21,Completed
245128,304188,10440,2019-02-27,Cancelled
245129,342996,1985,2019-02-19,Cancelled
245130,66604,7852,2019-04-11,Cancelled
245131,181544,157,2019-04-11,Completed
245132,53637,1614,2019-03-20,Cancelled
245133,358205,9386,2019-02-21,Cancelled
245134,338508,6374,2019-02-12,Completed
245135,79515,8784,2019-04-05,Completed
245136,52705,174,2019-03-07,Completed
245137,152428,2778,2019-03-06,Pending
245138,15795,5196,2019-05-06,Pending
245139,97664,10128,2019-02-15,Completed
245140,147894,9749,2019-05-03,Cancelled
245141,207825,9733,2019-02-08,Cancelled
245142,319882,2890,2019-04-10,Completed
245143,392293,7865,2019-04-21,Cancelled
245144,374098,2160,2019-02-03,Pending
245145,38238,1180,2019-02-12,Completed
245146,187697,1450,2019-03-11,Completed
245147,268753,3810,2019-04-09,Completed
245148,333040,4533,2019-02-13,Completed
245149,120643,7169,2019-02-10,Pending
245150,242335,9504,2019-04-04,Completed
245151,278073,95,2019-02-07,Pending
245152,75105,6411,2019-01-09,Cancelled
245153,194169,1144,2019-01-01,Cancelled
245154,47295,2511,2019-02-15,Completed
245155,72860,8499,2019-02-01,Pending
245156,399263,2290,2019-01-09,Pending
245157,336314,2068,2019-05-03,Cancelled
245158,277323,2603,2019-01-02,Completed
245159,360650,1463,2019-05-26,Cancelled
245160,350085,6664,2019-02-25,Pending
245161,306436,7262,2019-04-30,Cancelled
245162,201937,4522,2019-01-24,Pending
245163,377320,7780,2019-05-05,Cancelled
245164,130195,2517,2019-02-19,Cancelled
245165,364710,5332,2019-02-01,Completed
245166,180491,267,2019-05-02,Completed
245167,29460,4573,2019-02-10,Completed
245168,356545,1181,2019-04-01,Completed
245169,397431,2259,2019-01-15,Pending
245170,318231,162,2019-03-03,Completed
245171,118763,1368,2019-03-14,Pending
245172,393796,4699,2019-01-16,Cancelled
245173,45528,10262,2019-05-22,Cancelled
245174,379970,136,2019-03-07,Completed
245175,250910,7380,2019-04-16,Pending
245176,254540,2669,2019-01-29,Pending
245177,13770,5526,2019-01-04,Pending
245178,323625,10419,2019-05-02,Pending
245179,349239,8676,2019-05-31,Cancelled
245180,348651,7543,2019-02-14,Completed
245181,210465,7769,2019-03-19,Cancelled
245182,282451,9688,2019-06-13,Completed
245183,80234,8261,2019-02-13,Cancelled
245184,122246,3281,2019-01-25,Completed
245185,47802,10324,2019-04-21,Cancelled
245186,381965,5871,2019-01-03,Cancelled
245187,22463,8767,2019-05-23,Pending
245188,275690,5317,2019-06-01,Pending
245189,216419,5088,2019-02-04,Cancelled
245190,396946,8909,2019-01-10,Pending
245191,77618,2860,2019-02-12,Cancelled
245192,248193,909,2019-04-28,Completed
245193,360693,7697,2019-01-16,Pending
245194,138176,5278,2019-01-27,Pending
245195,100715,1397,2019-01-30,Pending
245196,205511,1444,2019-05-12,Cancelled
245197,127403,7493,2019-04-20,Cancelled
245198,268548,6297,2019-01-01,Pending
245199,237130,5906,2019-03-03,Cancelled
245200,203872,5205,2019-05-13,Pending
245201,104947,4605,2019-02-26,Completed
245202,269363,9836,2019-03-23,Completed
245203,85347,6584,2019-01-23,Pending
245204,88431,8474,2019-01-17,Cancelled
245205,346298,4326,2019-05-08,Pending
245206,188625,2326,2019-03-26,Cancelled
245207,69290,1298,2019-03-20,Cancelled
245208,102885,3817,2019-03-18,Completed
245209,370417,4660,2019-01-06,Completed
245210,314075,10128,2019-01-08,Pending
245211,21057,10568,2019-05-09,Completed
245212,166894,5417,2019-03-17,Completed
245213,29113,231,2019-02-06,Completed
245214,340470,9838,2019-04-08,Completed
245215,58462,8929,2019-04-06,Completed
245216,94094,4022,2019-03-08,Cancelled
245217,88296,748,2019-02-19,Cancelled
245218,324167,9484,2019-05-22,Cancelled
245219,188905,8010,2019-01-23,Cancelled
245220,331041,4871,2019-01-07,Cancelled
245221,175765,4141,2019-02-24,Completed
245222,136357,5262,2019-05-03,Cancelled
245223,352581,4567,2019-03-18,Pending
245224,399941,7981,2019-02-07,Pending
245225,263881,8074,2019-05-08,Cancelled
245226,78031,4503,2019-01-17,Cancelled
245227,32672,6919,2019-03-23,Cancelled
245228,236181,3614,2019-01-24,Pending
245229,176596,10184,2019-04-20,Completed
245230,192145,8861,2019-03-02,Pending
245231,41806,2021,2019-01-10,Completed
245232,204620,2441,2019-05-12,Completed
245233,252267,3978,2019-05-22,Completed
245234,68663,8504,2019-05-03,Completed
245235,240686,1725,2019-01-15,Cancelled
245236,130647,10613,2019-03-04,Completed
245237,172030,3949,2019-03-01,Pending
245238,330082,1292,2019-04-29,Cancelled
245239,320430,9383,2019-05-13,Cancelled
245240,209605,6624,2019-05-21,Cancelled
245241,316122,4464,2019-05-04,Completed
245242,217232,8186,2019-01-06,Pending
245243,75357,10132,2019-02-22,Pending
245244,92744,2256,2019-02-13,Cancelled
245245,343840,1815,2019-01-05,Pending
245246,143642,6074,2019-01-07,Pending
245247,36648,7442,2019-05-07,Completed
245248,181834,3368,2019-03-13,Pending
245249,344942,6512,2019-05-11,Cancelled
245250,176781,1625,2019-03-29,Cancelled
245251,85892,6723,2019-02-04,Cancelled
245252,37158,3186,2019-05-22,Completed
245253,142820,2130,2019-01-13,Completed
245254,57787,319,2019-05-21,Completed
245255,259710,5226,2019-03-27,Pending
245256,225865,137,2019-02-18,Cancelled
245257,343308,6551,2019-04-06,Completed
245258,7682,10235,2019-03-23,Pending
245259,371468,3156,2019-02-18,Pending
245260,363933,5763,2019-02-06,Cancelled
245261,308929,7450,2019-02-13,Pending
245262,331813,7979,2019-04-24,Completed
245263,18917,6722,2019-01-19,Pending
245264,240090,2775,2019-04-07,Completed
245265,144578,9010,2019-02-07,Cancelled
245266,102204,5086,2019-03-03,Completed
245267,145749,4623,2019-01-27,Cancelled
245268,196689,9667,2019-01-02,Pending
245269,357729,10372,2019-04-08,Cancelled
245270,286573,3891,2019-02-03,Pending
245271,195791,4154,2019-06-20,Cancelled
245272,66121,10323,2019-01-30,Cancelled
245273,383675,7701,2019-04-01,Completed
245274,374136,10153,2019-02-17,Cancelled
245275,234491,8724,2019-01-14,Pending
245276,201839,5950,2019-03-27,Pending
245277,22547,3896,2019-01-17,Cancelled
245278,293167,1445,2019-05-18,Completed
245279,220216,4015,2019-02-13,Pending
245280,112803,5699,2019-01-08,Cancelled
245281,262947,7381,2019-03-21,Pending
245282,205110,9120,2019-05-19,Pending
245283,208026,5463,2019-04-25,Completed
245284,221825,5630,2019-05-19,Completed
245285,233870,3693,2019-01-24,Completed
245286,369070,1983,2019-01-07,Pending
245287,258290,5088,2019-05-07,Cancelled
245288,227415,878,2019-04-13,Completed
245289,61481,6070,2019-03-31,Pending
245290,27598,4944,2019-02-09,Completed
245291,323784,4197,2019-01-11,Cancelled
245292,21597,4363,2019-02-17,Cancelled
245293,294822,9513,2019-04-03,Cancelled
245294,270311,6141,2019-02-10,Pending
245295,114539,9057,2019-02-20,Cancelled
245296,321525,2086,2019-02-15,Cancelled
245297,364572,8974,2019-03-04,Cancelled
245298,354065,5491,2019-04-20,Pending
245299,394630,4313,2019-02-27,Cancelled
245300,338988,863,2019-02-18,Cancelled
245301,284375,4852,2019-02-22,Pending
245302,54884,396,2019-04-15,Completed
245303,25667,8508,2019-03-21,Cancelled
245304,43170,1926,2019-05-06,Pending
245305,196132,4188,2019-01-11,Pending
245306,38259,3569,2019-02-19,Pending
245307,97594,5870,2019-04-29,Cancelled
245308,34430,9792,2019-04-04,Cancelled
245309,387901,8298,2019-01-27,Completed
245310,241932,8539,2019-06-13,Completed
245311,7573,8411,2019-03-05,Cancelled
245312,72820,5269,2019-02-28,Pending
245313,67808,1316,2019-03-14,Completed
245314,87104,1482,2019-04-26,Cancelled
245315,14743,6534,2019-03-08,Cancelled
245316,320723,5761,2019-03-19,Pending
245317,368317,6074,2019-03-18,Cancelled
245318,240780,38,2019-05-02,Pending
245319,151217,6779,2019-02-03,Completed
245320,203738,3591,2019-02-18,Completed
245321,228883,2699,2019-04-15,Cancelled
245322,97081,10637,2019-03-25,Pending
245323,242735,1109,2019-03-14,Pending
245324,69357,2095,2019-02-19,Pending
245325,331371,4872,2019-01-30,Pending
245326,280666,9961,2019-03-09,Cancelled
245327,43313,5181,2019-01-05,Cancelled
245328,283880,4369,2019-02-04,Pending
245329,160640,8217,2019-01-06,Cancelled
245330,343960,2474,2019-03-09,Cancelled
245331,256874,4483,2019-05-10,Pending
245332,258627,5401,2019-01-15,Cancelled
245333,279659,3250,2019-02-01,Cancelled
245334,80264,4168,2019-06-24,Completed
245335,203647,9667,2019-04-08,Cancelled
245336,56450,5848,2019-05-05,Pending
245337,37783,5938,2019-05-05,Completed
245338,271173,1617,2019-02-08,Completed
245339,26564,6940,2019-04-01,Pending
245340,334575,3951,2019-03-12,Pending
245341,18023,180,2019-05-08,Cancelled
245342,92104,6889,2019-01-26,Cancelled
245343,102354,8241,2019-03-11,Pending
245344,356770,5820,2019-02-15,Pending
245345,309997,8439,2019-02-01,Completed
245346,346891,8515,2019-02-17,Pending
245347,83716,6411,2019-02-15,Completed
245348,284954,3219,2019-03-16,Cancelled
245349,132275,1087,2019-01-22,Cancelled
245350,351450,6576,2019-04-24,Cancelled
245351,41625,2304,2019-04-21,Cancelled
245352,227673,8343,2019-01-18,Cancelled
245353,122321,9698,2019-03-01,Pending
245354,27421,2225,2019-01-31,Cancelled
245355,26144,835,2019-01-12,Pending
245356,314995,4079,2019-02-14,Completed
245357,165831,3434,2019-01-23,Completed
